order_id,customer_id,order_date,order_status
3054,1401,2023-04-20,Returned
3055,1935,2024-09-02,Cancelled
3056,474,2025-02-16,Completed
3057,831,2024-12-14,Returned
3058,1530,2023-07-06,Completed
3059,562,2023-07-10,Returned
3060,403,2025-07-09,Completed
3061,767,2024-09-09,Completed
3062,1840,2023-05-05,Completed
3063,1109,2025-02-02,Returned
3064,558,2024-07-17,Completed
3065,673,2025-05-31,Completed
3066,682,2023-04-23,Completed
3067,1725,2022-09-28,Completed
3068,1992,2025-05-01,Cancelled
3069,887,2025-01-16,Completed
3070,476,2024-06-28,Cancelled
3071,1124,2023-05-01,Returned
3072,925,2024-08-13,Returned
3073,861,2023-07-01,Returned
3074,923,2023-03-01,Cancelled
3075,535,2023-06-29,Returned
3076,370,2025-07-01,Completed
3077,350,2024-01-31,Returned
3078,1479,2025-08-22,Completed
3079,1504,2022-11-26,Cancelled
3080,824,2025-04-29,Completed
3081,1877,2023-11-21,Returned
3082,1412,2025-07-01,Cancelled
3083,779,2024-07-03,Cancelled
3084,205,2025-02-05,Completed
3085,106,2025-07-15,Completed
3086,894,2022-09-28,Completed
3087,579,2024-06-29,Completed
3088,1398,2024-10-02,Returned
3089,923,2024-06-13,Cancelled
3090,915,2023-05-04,Returned
3091,1665,2025-07-13,Completed
3092,1392,2025-08-06,Returned
3093,790,2023-08-18,Cancelled
3094,1640,2024-07-07,Completed
3095,910,2024-01-11,Cancelled
3096,1936,2024-04-13,Cancelled
3097,224,2024-08-07,Returned
3098,404,2023-04-01,Returned
3099,1750,2024-08-03,Returned
3100,738,2025-04-20,Cancelled
3101,1233,2023-08-07,Returned
3102,446,2025-02-08,Completed
3103,1527,2025-02-02,Cancelled
3104,1755,2022-10-28,Returned
3105,1304,2025-06-04,Cancelled
3106,391,2023-11-21,Returned
3107,1174,2023-07-22,Returned
3108,1207,2023-12-30,Returned
3109,1922,2024-02-17,Cancelled
3110,797,2024-07-08,Completed
3111,473,2024-10-14,Completed
3112,1963,2025-06-03,Completed
3113,321,2023-10-19,Cancelled
3114,1073,2024-05-09,Returned
3115,371,2024-07-14,Completed
3116,741,2023-02-14,Returned
3117,312,2023-09-16,Cancelled
3118,1738,2024-10-12,Returned
3119,612,2025-07-07,Cancelled
3120,80,2023-12-10,Cancelled
3121,452,2024-03-24,Completed
3122,1265,2024-01-12,Returned
3123,1464,2023-09-05,Cancelled
3124,1880,2023-03-20,Completed
3125,1938,2023-08-07,Cancelled
3126,777,2025-09-10,Cancelled
3127,1942,2023-10-03,Cancelled
3128,543,2024-09-08,Completed
3129,888,2025-02-14,Returned
3130,1092,2023-02-22,Completed
3131,531,2024-03-13,Returned
3132,1385,2023-03-04,Returned
3133,1345,2023-03-17,Returned
3134,1208,2024-05-27,Completed
3135,160,2023-02-20,Completed
3136,1035,2023-10-24,Cancelled
3137,588,2025-06-03,Completed
3138,1648,2024-03-27,Returned
3139,377,2023-09-14,Completed
3140,1514,2023-02-01,Completed
3141,1557,2022-10-25,Cancelled
3142,26,2024-01-07,Returned
3143,1545,2023-02-26,Cancelled
3144,1088,2023-05-25,Completed
3145,248,2023-04-13,Cancelled
3146,237,2025-06-12,Returned
3147,760,2024-08-20,Completed
3148,999,2025-01-04,Cancelled
3149,371,2024-09-01,Cancelled
3150,330,2025-03-09,Completed
3151,1362,2024-03-09,Returned
3152,1412,2023-03-21,Completed
3153,549,2025-03-31,Completed
3154,254,2024-02-10,Completed
3155,481,2024-06-10,Completed
3156,890,2023-03-29,Returned
3157,962,2023-01-25,Returned
3158,794,2025-08-06,Returned
3159,17,2025-04-24,Returned
3160,1859,2023-06-01,Cancelled
3161,1510,2023-01-13,Returned
3162,1342,2023-11-30,Returned
3163,1106,2024-11-21,Cancelled
3164,1563,2024-02-21,Cancelled
3165,524,2023-11-19,Completed
3166,322,2025-06-17,Returned
3167,1089,2024-03-16,Cancelled
3168,1276,2024-08-22,Completed
3169,1595,2023-01-03,Returned
3170,988,2023-05-20,Completed
3171,228,2024-08-08,Completed
3172,1412,2025-07-25,Completed
3173,1275,2024-08-12,Completed
3174,1821,2024-03-27,Returned
3175,584,2023-01-18,Completed
3176,1754,2024-07-15,Returned
3177,774,2024-02-26,Returned
3178,618,2024-01-15,Completed
3179,1742,2022-11-01,Returned
3180,1873,2025-07-24,Returned
3181,458,2023-06-17,Completed
3182,1423,2025-04-10,Cancelled
3183,1164,2025-03-30,Completed
3184,1122,2023-07-16,Completed
3185,764,2024-02-06,Returned
3186,1208,2023-12-18,Cancelled
3187,736,2025-05-03,Completed
3188,1691,2024-06-30,Returned
3189,1984,2024-03-07,Returned
3190,2000,2023-01-04,Cancelled
3191,489,2024-12-11,Returned
3192,59,2025-05-18,Completed
3193,818,2023-02-17,Returned
3194,1894,2024-03-24,Returned
3195,1997,2025-08-07,Cancelled
3196,1453,2025-05-21,Cancelled
3197,1619,2024-12-06,Cancelled
3198,816,2024-08-09,Returned
3199,263,2023-04-13,Cancelled
3200,1257,2024-10-19,Completed
3201,771,2023-10-30,Cancelled
3202,1920,2023-07-27,Returned
3203,458,2022-09-30,Completed
3204,610,2024-11-06,Cancelled
3205,1807,2023-06-02,Completed
3206,984,2025-07-31,Completed
3207,1460,2023-05-31,Cancelled
3208,1558,2024-08-01,Returned
3209,607,2024-02-20,Returned
3210,1408,2022-10-09,Cancelled
3211,552,2023-03-20,Completed
3212,1364,2023-02-21,Completed
3213,980,2025-09-13,Cancelled
3214,38,2024-01-04,Completed
3215,1347,2023-11-16,Cancelled
3216,1859,2025-01-11,Cancelled
3217,1201,2023-03-27,Cancelled
3218,284,2023-10-21,Returned
3219,530,2023-11-28,Cancelled
3220,467,2023-06-14,Returned
3221,1359,2025-09-14,Cancelled
3222,907,2024-10-06,Returned
3223,1435,2023-08-04,Cancelled
3224,74,2023-02-04,Returned
3225,193,2024-10-04,Completed
3226,1177,2023-01-02,Completed
3227,87,2024-02-05,Returned
3228,1125,2023-09-30,Cancelled
3229,498,2025-09-04,Completed
3230,1760,2025-07-09,Completed
3231,1697,2024-01-31,Cancelled
3232,958,2023-04-27,Returned
3233,366,2025-06-17,Completed
3234,321,2024-01-10,Returned
3235,43,2025-05-24,Returned
3236,1288,2025-08-04,Completed
3237,1066,2023-12-13,Completed
3238,855,2024-10-25,Cancelled
3239,649,2025-05-12,Returned
3240,1633,2023-10-20,Completed
3241,1782,2023-12-26,Completed
3242,908,2023-04-14,Returned
3243,1015,2023-10-26,Returned
3244,905,2023-03-03,Completed
3245,624,2025-04-08,Completed
3246,521,2025-06-30,Returned
3247,286,2025-03-28,Returned
3248,1907,2025-07-28,Returned
3249,1728,2025-01-13,Returned
3250,1974,2024-06-01,Completed
3251,1027,2024-01-24,Returned
3252,1444,2024-08-27,Returned
3253,63,2024-06-20,Returned
3254,1199,2025-03-17,Cancelled
3255,310,2025-06-30,Cancelled
3256,1765,2024-04-30,Cancelled
3257,1660,2024-01-16,Returned
3258,1991,2024-03-21,Cancelled
3259,599,2024-01-06,Cancelled
3260,901,2025-07-16,Completed
3261,1892,2024-04-03,Completed
3262,1359,2024-05-15,Completed
3263,1761,2025-07-14,Returned
3264,964,2023-05-14,Returned
3265,1403,2023-08-24,Completed
3266,1141,2024-05-29,Returned
3267,1277,2023-06-14,Cancelled
3268,1689,2023-12-09,Cancelled
3269,1941,2024-06-25,Cancelled
3270,1039,2024-08-29,Cancelled
3271,1556,2025-02-17,Cancelled
3272,171,2022-10-31,Returned
3273,1116,2023-05-10,Cancelled
3274,1193,2023-01-17,Completed
3275,1595,2023-12-18,Cancelled
3276,1464,2022-12-03,Cancelled
3277,1394,2023-09-18,Cancelled
3278,115,2025-05-06,Completed
3279,1269,2022-12-09,Completed
3280,1004,2025-02-27,Returned
3281,959,2025-05-07,Cancelled
3282,774,2024-07-06,Completed
3283,1564,2022-10-05,Cancelled
3284,951,2024-08-15,Returned
3285,696,2023-12-31,Cancelled
3286,1859,2023-09-08,Cancelled
3287,1255,2023-05-30,Completed
3288,1977,2024-06-30,Completed
3289,253,2024-03-11,Returned
3290,1379,2025-05-01,Cancelled
3291,1034,2023-04-25,Returned
3292,776,2024-03-20,Returned
3293,1433,2022-12-29,Returned
3294,1056,2024-09-25,Returned
3295,403,2023-07-26,Completed
3296,1447,2025-06-24,Returned
3297,1440,2023-06-12,Returned
3298,1681,2025-07-09,Cancelled
3299,1103,2023-06-04,Cancelled
3300,1286,2024-01-11,Completed
3301,1969,2024-03-03,Cancelled
3302,661,2022-11-03,Completed
3303,1957,2024-08-07,Returned
3304,335,2023-11-27,Cancelled
3305,1004,2022-12-13,Cancelled
3306,1100,2022-12-17,Cancelled
3307,1077,2024-01-28,Cancelled
3308,1537,2024-04-13,Cancelled
3309,1265,2025-07-31,Cancelled
3310,557,2024-04-13,Completed
3311,122,2024-06-05,Cancelled
3312,52,2024-10-26,Returned
3313,529,2025-07-24,Completed
3314,991,2022-12-16,Returned
3315,257,2024-04-05,Returned
3316,1892,2024-12-15,Cancelled
3317,1219,2024-09-14,Completed
3318,1158,2024-02-26,Completed
3319,252,2022-10-12,Cancelled
3320,71,2025-08-31,Returned
3321,1748,2024-11-18,Cancelled
3322,1971,2025-05-22,Cancelled
3323,735,2022-12-06,Cancelled
3324,1690,2023-12-31,Returned
3325,1953,2022-11-11,Returned
3326,1221,2023-12-04,Cancelled
3327,1938,2024-04-10,Returned
3328,556,2023-03-02,Returned
3329,1427,2024-11-05,Cancelled
3330,808,2023-01-05,Completed
3331,1188,2022-10-30,Returned
3332,1171,2022-10-06,Completed
3333,1168,2022-09-30,Cancelled
3334,876,2023-05-13,Completed
3335,1935,2023-11-30,Returned
3336,167,2024-05-20,Returned
3337,743,2023-09-07,Cancelled
3338,583,2025-07-09,Completed
3339,850,2022-12-05,Cancelled
3340,494,2024-03-05,Completed
3341,332,2024-09-14,Cancelled
3342,1614,2025-08-13,Completed
3343,1472,2025-08-22,Cancelled
3344,593,2024-10-22,Returned
3345,1701,2023-02-27,Cancelled
3346,1207,2024-07-02,Cancelled
3347,1282,2024-07-07,Cancelled
3348,314,2022-12-30,Cancelled
3349,212,2023-09-06,Cancelled
3350,761,2024-05-27,Completed
3351,1259,2024-12-31,Completed
3352,1430,2022-09-25,Completed
3353,1347,2025-03-19,Returned
3354,908,2023-07-13,Completed
3355,1290,2023-09-23,Returned
3356,640,2023-03-22,Returned
3357,1811,2025-03-12,Completed
3358,397,2024-03-26,Cancelled
3359,1,2025-02-13,Returned
3360,1427,2024-06-07,Completed
3361,1796,2023-02-02,Completed
3362,1112,2023-12-01,Completed
3363,1818,2024-08-02,Cancelled
3364,1539,2023-06-28,Completed
3365,166,2023-02-05,Completed
3366,1413,2025-05-15,Completed
3367,154,2025-09-10,Returned
3368,540,2024-05-14,Returned
3369,1493,2023-01-20,Returned
3370,965,2024-02-02,Completed
3371,1939,2025-01-25,Completed
3372,1983,2023-02-07,Cancelled
3373,1898,2023-06-02,Completed
3374,1539,2025-08-29,Returned
3375,647,2023-01-14,Returned
3376,1468,2025-01-04,Cancelled
3377,1953,2025-02-21,Returned
3378,255,2024-11-19,Completed
3379,401,2025-08-19,Completed
3380,1516,2023-01-04,Returned
3381,1755,2024-03-19,Returned
3382,287,2024-08-05,Returned
3383,1119,2024-04-08,Completed
3384,29,2023-12-31,Returned
3385,622,2023-05-07,Returned
3386,575,2023-02-15,Cancelled
3387,104,2022-12-19,Completed
3388,765,2022-11-08,Returned
3389,1559,2023-06-20,Returned
3390,1846,2023-03-21,Cancelled
3391,801,2024-02-18,Completed
3392,537,2023-03-09,Returned
3393,907,2024-07-28,Completed
3394,1615,2024-10-22,Cancelled
3395,1068,2022-11-13,Completed
3396,349,2024-11-06,Completed
3397,670,2023-06-28,Returned
3398,525,2024-09-12,Completed
3399,743,2025-05-16,Cancelled
3400,1174,2024-05-23,Returned
3401,1193,2025-08-17,Returned
3402,791,2023-04-16,Completed
3403,82,2024-04-15,Completed
3404,675,2024-03-09,Cancelled
3405,1495,2024-11-17,Cancelled
3406,1923,2024-06-23,Returned
3407,780,2023-09-13,Cancelled
3408,774,2024-10-16,Returned
3409,1353,2025-02-21,Cancelled
3410,559,2023-12-15,Completed
3411,218,2023-07-29,Completed
3412,566,2023-01-15,Cancelled
3413,1270,2023-10-03,Cancelled
3414,1281,2025-07-15,Cancelled
3415,1787,2025-04-29,Cancelled
3416,535,2025-03-12,Completed
3417,1545,2023-07-20,Completed
3418,589,2024-09-28,Cancelled
3419,1807,2024-05-16,Cancelled
3420,15,2023-01-10,Returned
3421,1309,2025-03-29,Completed
3422,269,2025-06-17,Cancelled
3423,890,2023-01-07,Cancelled
3424,122,2024-01-20,Completed
3425,496,2025-06-28,Cancelled
3426,1974,2023-05-27,Completed
3427,341,2023-07-27,Returned
3428,373,2025-04-24,Returned
3429,1583,2023-02-16,Completed
3430,1363,2024-01-02,Returned
3431,1179,2025-04-23,Cancelled
3432,30,2025-04-29,Cancelled
3433,1135,2022-11-21,Returned
3434,1269,2024-06-03,Completed
3435,1819,2024-03-18,Completed
3436,1845,2024-03-30,Completed
3437,62,2022-12-12,Completed
3438,1959,2024-09-12,Completed
3439,1495,2025-08-02,Returned
3440,1361,2024-02-21,Returned
3441,548,2024-07-14,Completed
3442,215,2024-12-11,Completed
3443,1383,2024-04-15,Cancelled
3444,1139,2025-08-17,Returned
3445,825,2022-10-31,Completed
3446,598,2022-12-24,Completed
3447,1949,2023-10-23,Completed
3448,1529,2025-02-16,Cancelled
3449,484,2023-09-04,Completed
3450,524,2024-11-09,Returned
3451,206,2025-09-09,Cancelled
3452,736,2024-08-24,Returned
3453,1236,2023-12-18,Cancelled
3454,330,2025-04-17,Returned
3455,1048,2025-09-02,Cancelled
3456,1105,2024-07-02,Cancelled
3457,840,2024-08-08,Returned
3458,1290,2025-03-10,Returned
3459,402,2022-11-26,Cancelled
3460,207,2023-10-28,Cancelled
3461,339,2023-03-11,Completed
3462,736,2023-10-30,Returned
3463,1085,2024-05-02,Returned
3464,483,2023-11-17,Returned
3465,1258,2025-06-13,Cancelled
3466,1013,2024-05-23,Cancelled
3467,1284,2024-09-24,Completed
3468,1841,2025-01-15,Completed
3469,639,2023-05-30,Cancelled
3470,1703,2024-03-21,Returned
3471,235,2025-01-21,Cancelled
3472,1713,2023-07-15,Cancelled
3473,1147,2023-10-23,Returned
3474,501,2023-10-02,Returned
3475,615,2023-02-24,Returned
3476,1453,2023-05-27,Cancelled
3477,852,2024-06-05,Cancelled
3478,499,2022-12-23,Returned
3479,1345,2025-04-14,Completed
3480,390,2025-05-22,Cancelled
3481,94,2025-03-12,Returned
3482,853,2023-09-18,Cancelled
3483,401,2024-03-09,Completed
3484,516,2024-10-17,Completed
3485,41,2024-02-11,Completed
3486,245,2024-05-14,Returned
3487,1422,2024-09-09,Completed
3488,1456,2025-09-07,Cancelled
3489,1264,2023-12-08,Returned
3490,1319,2024-01-25,Returned
3491,1799,2024-08-20,Completed
3492,1295,2023-09-10,Cancelled
3493,371,2025-05-10,Cancelled
3494,771,2023-02-11,Cancelled
3495,1833,2025-08-24,Completed
3496,64,2023-08-02,Cancelled
3497,987,2023-12-22,Completed
3498,657,2024-04-02,Returned
3499,814,2024-06-13,Returned
3500,1434,2024-10-12,Cancelled
3501,156,2025-02-24,Returned
3502,1862,2025-05-21,Cancelled
3503,283,2023-05-18,Completed
3504,1740,2025-03-28,Completed
3505,1726,2025-01-18,Cancelled
3506,913,2025-05-29,Completed
3507,1259,2025-04-06,Cancelled
3508,1809,2024-11-05,Returned
3509,855,2023-03-03,Returned
3510,135,2025-08-25,Cancelled
3511,272,2022-10-12,Completed
3512,666,2023-02-23,Returned
3513,1598,2024-01-13,Cancelled
3514,910,2024-07-07,Cancelled
3515,1003,2023-08-06,Completed
3516,104,2024-06-02,Completed
3517,364,2025-04-12,Returned
3518,1514,2025-03-27,Cancelled
3519,1595,2024-08-31,Cancelled
3520,767,2024-07-31,Completed
3521,489,2023-01-25,Returned
3522,438,2022-12-07,Cancelled
3523,1178,2023-11-06,Returned
3524,1470,2024-09-05,Cancelled
3525,1653,2023-04-17,Completed
3526,306,2023-11-25,Completed
3527,627,2023-09-08,Completed
3528,329,2024-06-18,Returned
3529,1321,2024-12-27,Cancelled
3530,1032,2025-08-29,Completed
3531,866,2022-11-08,Returned
3532,664,2024-09-06,Cancelled
3533,608,2023-03-04,Cancelled
3534,1788,2024-12-25,Cancelled
3535,1111,2022-12-30,Cancelled
3536,1416,2025-04-21,Cancelled
3537,1156,2024-03-27,Completed
3538,1244,2025-08-22,Cancelled
3539,959,2024-10-14,Completed
3540,1365,2025-03-31,Returned
3541,1069,2024-09-09,Cancelled
3542,1523,2025-02-07,Returned
3543,892,2023-05-30,Returned
3544,1197,2025-05-22,Returned
3545,46,2024-11-02,Returned
3546,1467,2024-05-05,Returned
3547,162,2024-02-12,Completed
3548,896,2025-03-21,Completed
3549,1276,2023-03-29,Cancelled
3550,520,2025-04-24,Cancelled
3551,1794,2024-09-11,Cancelled
3552,1429,2025-07-25,Completed
3553,1594,2024-06-27,Cancelled
3554,1820,2025-01-23,Returned
3555,726,2025-05-02,Completed
3556,705,2023-04-02,Completed
3557,1527,2025-01-23,Completed
3558,1076,2023-11-20,Completed
3559,1213,2023-11-03,Completed
3560,401,2025-03-09,Returned
3561,268,2024-01-22,Returned
3562,1424,2025-04-29,Returned
3563,1175,2024-12-17,Returned
3564,797,2024-05-08,Completed
3565,1307,2023-03-03,Cancelled
3566,706,2024-03-19,Cancelled
3567,459,2025-01-10,Completed
3568,1250,2023-01-03,Cancelled
3569,557,2024-04-12,Returned
3570,1973,2024-02-19,Returned
3571,529,2025-01-26,Cancelled
3572,677,2024-10-17,Completed
3573,1593,2025-01-17,Completed
3574,585,2024-01-16,Returned
3575,557,2024-12-31,Completed
3576,800,2024-09-22,Returned
3577,401,2023-06-29,Returned
3578,1766,2022-11-16,Returned
3579,1408,2024-10-07,Cancelled
3580,1520,2024-04-15,Completed
3581,857,2024-11-08,Completed
3582,138,2025-05-07,Cancelled
3583,939,2023-11-19,Completed
3584,1352,2024-10-02,Cancelled
3585,1630,2025-01-27,Completed
3586,825,2025-09-03,Cancelled
3587,264,2025-07-11,Completed
3588,1534,2022-11-02,Returned
3589,1514,2025-01-04,Returned
3590,1649,2025-03-14,Completed
3591,876,2023-03-31,Completed
3592,1132,2024-06-23,Completed
3593,200,2023-07-05,Completed
3594,1504,2024-07-30,Returned
3595,218,2023-03-29,Returned
3596,699,2023-10-31,Completed
3597,5,2024-10-07,Completed
3598,33,2024-10-16,Cancelled
3599,1348,2024-04-13,Completed
3600,123,2024-09-25,Cancelled
3601,1566,2022-10-02,Cancelled
3602,691,2024-12-21,Cancelled
3603,820,2023-01-10,Cancelled
3604,349,2024-07-23,Completed
3605,590,2024-02-25,Completed
3606,1178,2025-03-27,Completed
3607,413,2024-06-18,Completed
3608,1758,2024-10-24,Completed
3609,155,2025-08-25,Returned
3610,626,2025-02-02,Completed
3611,1238,2024-01-17,Cancelled
3612,1165,2025-01-09,Returned
3613,346,2024-08-19,Completed
3614,1737,2024-12-03,Cancelled
3615,1017,2023-11-24,Returned
3616,1999,2022-12-16,Cancelled
3617,1155,2025-07-08,Returned
3618,155,2024-07-31,Returned
3619,1167,2024-07-21,Completed
3620,1896,2025-03-16,Completed
3621,1815,2023-09-21,Completed
3622,1052,2022-11-29,Completed
3623,822,2024-12-31,Cancelled
3624,1029,2025-01-24,Cancelled
3625,433,2023-03-19,Completed
3626,320,2022-11-30,Cancelled
3627,739,2024-02-13,Cancelled
3628,1713,2025-04-24,Cancelled
3629,1285,2023-10-04,Cancelled
3630,1279,2024-05-06,Completed
3631,194,2025-01-18,Cancelled
3632,876,2024-06-01,Completed
3633,1078,2024-08-09,Returned
3634,649,2023-06-13,Returned
3635,7,2024-03-17,Returned
3636,1520,2023-03-30,Completed
3637,1861,2025-09-11,Returned
3638,1920,2024-04-26,Completed
3639,1614,2023-01-10,Returned
3640,291,2024-03-20,Completed
3641,75,2025-05-13,Cancelled
3642,1817,2023-09-09,Completed
3643,1965,2023-10-21,Cancelled
3644,1451,2024-12-31,Completed
3645,429,2024-04-11,Cancelled
3646,1056,2024-02-01,Cancelled
3647,1542,2023-12-23,Returned
3648,71,2024-01-27,Cancelled
3649,1320,2023-09-10,Returned
3650,54,2022-11-01,Cancelled
3651,150,2023-03-29,Returned
3652,1488,2023-11-02,Cancelled
3653,782,2023-02-13,Returned
3654,739,2023-07-06,Returned
3655,788,2023-02-18,Returned
3656,1458,2025-04-01,Cancelled
3657,759,2023-10-29,Completed
3658,1388,2025-05-20,Cancelled
3659,1137,2025-08-08,Cancelled
3660,1793,2025-06-15,Returned
3661,1973,2023-04-13,Returned
3662,761,2024-12-10,Returned
3663,1547,2024-03-30,Completed
3664,156,2024-06-20,Completed
3665,787,2024-12-17,Returned
3666,864,2022-11-20,Completed
3667,1423,2024-01-09,Cancelled
3668,514,2023-08-25,Cancelled
3669,851,2025-01-21,Completed
3670,946,2023-10-03,Returned
3671,1732,2024-08-01,Returned
3672,1118,2024-12-16,Cancelled
3673,1700,2023-10-12,Returned
3674,657,2025-05-24,Returned
3675,1185,2025-01-07,Completed
3676,1249,2025-05-02,Completed
3677,689,2023-08-01,Completed
3678,991,2023-07-13,Completed
3679,142,2022-10-21,Returned
3680,1878,2025-04-16,Cancelled
3681,1936,2022-12-12,Cancelled
3682,1772,2023-03-28,Completed
3683,1466,2025-06-15,Returned
3684,1271,2023-03-06,Returned
3685,1162,2023-12-31,Cancelled
3686,1958,2024-03-30,Returned
3687,637,2023-12-26,Cancelled
3688,19,2022-10-26,Completed
3689,1803,2025-05-24,Completed
3690,1189,2023-06-01,Cancelled
3691,735,2024-03-20,Completed
3692,1358,2025-03-23,Returned
3693,945,2024-01-20,Completed
3694,1270,2023-03-05,Returned
3695,634,2023-07-04,Cancelled
3696,200,2024-12-04,Cancelled
3697,1853,2023-08-25,Returned
3698,458,2024-03-18,Returned
3699,1731,2022-10-13,Cancelled
3700,308,2024-12-18,Returned
3701,522,2025-05-26,Completed
3702,1021,2024-02-03,Completed
3703,1222,2022-09-29,Completed
3704,122,2023-04-20,Cancelled
3705,899,2025-07-18,Returned
3706,506,2024-08-01,Completed
3707,391,2024-03-03,Completed
3708,130,2024-04-30,Returned
3709,1398,2025-06-29,Returned
3710,264,2025-02-15,Cancelled
3711,176,2025-01-19,Returned
3712,324,2024-05-25,Cancelled
3713,1801,2023-12-06,Cancelled
3714,1228,2025-04-11,Completed
3715,1958,2023-11-22,Completed
3716,79,2023-04-20,Returned
3717,193,2025-07-25,Cancelled
3718,1201,2025-07-28,Completed
3719,75,2023-05-09,Completed
3720,838,2023-05-08,Cancelled
3721,774,2024-09-09,Returned
3722,210,2025-03-17,Completed
3723,1111,2024-02-22,Returned
3724,1681,2023-05-10,Completed
3725,298,2023-04-01,Cancelled
3726,1395,2025-08-03,Cancelled
3727,160,2024-11-03,Cancelled
3728,877,2023-07-16,Returned
3729,255,2022-12-05,Returned
3730,1761,2025-05-11,Completed
3731,1676,2024-05-18,Completed
3732,109,2025-05-30,Cancelled
3733,400,2025-06-06,Completed
3734,1896,2025-05-27,Completed
3735,1320,2025-02-09,Completed
3736,1798,2024-03-26,Cancelled
3737,1391,2023-05-24,Cancelled
3738,733,2025-01-17,Cancelled
3739,1981,2025-05-04,Completed
3740,1634,2024-12-07,Cancelled
3741,1566,2023-02-15,Cancelled
3742,1717,2025-07-01,Cancelled
3743,1206,2025-07-21,Cancelled
3744,1036,2024-09-30,Cancelled
3745,379,2024-05-02,Cancelled
3746,1786,2023-12-01,Cancelled
3747,1547,2025-08-11,Cancelled
3748,975,2025-05-13,Cancelled
3749,151,2023-07-02,Returned
3750,238,2022-10-22,Completed
3751,476,2025-07-09,Completed
3752,320,2024-02-23,Returned
3753,622,2023-09-03,Cancelled
3754,60,2023-12-06,Cancelled
3755,1881,2022-10-15,Cancelled
3756,246,2022-11-21,Completed
3757,1099,2022-12-02,Completed
3758,677,2025-07-18,Completed
3759,1607,2025-01-04,Returned
3760,1555,2023-09-07,Cancelled
3761,239,2025-03-29,Returned
3762,990,2025-03-05,Completed
3763,267,2023-07-29,Cancelled
3764,1142,2023-06-14,Cancelled
3765,58,2023-01-10,Completed
3766,101,2023-09-11,Cancelled
3767,879,2023-10-25,Completed
3768,1192,2024-03-07,Returned
3769,693,2024-02-18,Returned
3770,748,2023-03-09,Completed
3771,593,2023-03-16,Completed
3772,1508,2023-12-15,Returned
3773,219,2025-04-16,Completed
3774,624,2024-12-24,Completed
3775,1847,2023-03-07,Returned
3776,733,2022-11-22,Returned
3777,728,2023-08-03,Completed
3778,293,2023-11-12,Cancelled
3779,1337,2024-03-21,Cancelled
3780,1029,2023-08-31,Cancelled
3781,262,2023-04-11,Cancelled
3782,834,2025-04-26,Completed
3783,463,2023-12-14,Completed
3784,1330,2023-09-01,Returned
3785,747,2023-09-08,Returned
3786,1725,2023-04-16,Completed
3787,833,2024-10-29,Returned
3788,1132,2024-06-15,Returned
3789,878,2025-05-20,Returned
3790,1636,2022-10-30,Cancelled
3791,111,2023-04-10,Completed
3792,97,2023-05-09,Returned
3793,1201,2023-02-28,Cancelled
3794,520,2024-05-06,Returned
3795,247,2024-09-06,Returned
3796,1455,2024-01-27,Completed
3797,1730,2025-08-03,Cancelled
3798,23,2024-03-13,Cancelled
3799,1167,2023-12-06,Returned
3800,232,2024-01-15,Completed
3801,599,2025-07-19,Cancelled
3802,530,2023-06-04,Returned
3803,972,2023-09-16,Cancelled
3804,675,2023-05-16,Completed
3805,170,2024-04-06,Completed
3806,555,2025-06-05,Completed
3807,206,2023-07-23,Returned
3808,532,2024-07-03,Completed
3809,711,2024-05-10,Cancelled
3810,1861,2022-10-25,Completed
3811,113,2023-07-29,Returned
3812,1639,2022-12-11,Returned
3813,685,2023-12-05,Completed
3814,1379,2024-09-17,Cancelled
3815,209,2023-01-27,Completed
3816,1488,2024-10-22,Returned
3817,1228,2024-10-09,Cancelled
3818,1593,2024-02-25,Completed
3819,132,2024-03-30,Returned
3820,497,2025-04-25,Completed
3821,1137,2023-06-05,Completed
3822,1225,2023-02-09,Cancelled
3823,1318,2023-05-19,Cancelled
3824,652,2023-08-13,Cancelled
3825,1421,2024-10-17,Returned
3826,16,2025-04-12,Cancelled
3827,707,2022-10-16,Completed
3828,1597,2024-07-25,Cancelled
3829,1039,2024-03-04,Cancelled
3830,1809,2023-09-08,Cancelled
3831,27,2024-10-20,Completed
3832,823,2025-04-21,Cancelled
3833,378,2025-06-10,Completed
3834,491,2023-11-07,Completed
3835,89,2023-12-16,Returned
3836,150,2023-08-30,Cancelled
3837,1190,2024-07-12,Returned
3838,1130,2025-05-19,Returned
3839,737,2023-05-01,Cancelled
3840,1905,2024-02-24,Cancelled
3841,1492,2023-01-20,Returned
3842,831,2024-04-20,Completed
3843,1805,2024-12-18,Returned
3844,172,2023-01-24,Completed
3845,227,2024-03-10,Completed
3846,1257,2023-08-31,Returned
3847,1884,2023-03-12,Cancelled
3848,260,2023-07-14,Returned
3849,1144,2024-09-20,Cancelled
3850,114,2024-07-16,Returned
3851,125,2023-08-18,Completed
3852,1174,2024-11-23,Cancelled
3853,282,2024-08-06,Returned
3854,1711,2024-05-17,Completed
3855,1742,2024-11-16,Returned
3856,1906,2024-09-17,Completed
3857,1523,2022-09-26,Returned
3858,814,2023-02-24,Completed
3859,632,2022-12-18,Completed
3860,681,2023-03-04,Completed
3861,1323,2024-09-03,Completed
3862,1631,2024-06-18,Completed
3863,1720,2024-12-16,Returned
3864,244,2023-10-30,Returned
3865,1057,2023-02-25,Cancelled
3866,468,2024-08-06,Returned
3867,1926,2023-04-11,Returned
3868,200,2023-06-09,Completed
